10005964	lychee (litchi)	Includes any product that can be described/observed as a fresh commercial variety of Lichtis of varieties (cultivars) grown from Litchi chinensis Sonn., of the Sapindaceae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Lichtis. (GPC brick)
10005969	mango	Includes any product that can be described/observed as a fresh commercial variety of Mangos grown from Mangifera indica L., of the Guttiferae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Mangos. (GPC brick)
10005968	mangosteen	Includes any product that can be described/observed as a fresh commercial variety of Mangosteens grown from Garcinia mangostana L., of the Guttiferae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Mangesteens. (GPC brick)
10005970	pomegranate	Includes any product that can be described/observed as a fresh commercial variety of Pomegranates grown from Punica granatum , of the Guttiferae family, to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Pomegranates. (GPC brick)
10005967	prickly pear (barbary figs)	Includes any product that can be described/observed as a fresh commercial variety of Prickly Pears (Barbary Figs) of varieties (cultivars) grown from Opuntia ficus-indica , to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Prickly Pears. (GPC brick)
10005966	rambutan	Includes any product that can be described/observed as a fresh commercial variety of Rambutans grown of varieties (cultivars) from Nephelium lappaceum L ., to be supplied fresh. Specifically excludes: Prepared/Processed or Unprepared/Unprocessed and Shelf Stable or Frozen Rambutan. (GPC brick)
10006436	salak (snake fruit)	Includes any product that can be described/observed as a fresh commercial variety of Salak a.k.a. Snake fruit, grown from Salacca zalacca , to be supplied fresh. Specifically excludes: Prepared/Processed or prepared/Unprocessed and Shelf Stable or Frozen Snake fruit and Variety Packs of Snake fruit mixed with other items. (GPC brick)
50252000	fruits - unprepared/unprocessed (fresh)	 Variety Packs (GPC class)
10006172	fruits - unprepared/unprocessed (fresh)	Includes any products that can be described/observed as two or more distinct Fruits,sold together which exist within the schema but belong to different classes, that is two or more products contained within the same pack which cross classes within the Fruits - Unprepared/Unprocessed (Fresh) Family. Includes products such as Bullock Hearts and Kiwifruits variety packs. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Tomatoes and Vegetables - Unprepared/Unprocessed (Fresh) Variety Packs. Variety Packs (GPC brick)
50270000	fruits - unprepared/unprocessed (frozen)	 (GPC family)
50270100	fruits - unprepared/unprocessed (frozen)	 (GPC class)
10000002	fruit - unprepared/unprocessed (frozen)	Includes any products that can be described/observed as any variety of frozen fruit or combination of fruits, which may be whole or stoned, pitted, chopped, cored and/or peeled, but has not gone through any further manufacturing processes, such as reformed or cooked, however these products can be coated, in sauce, stuffed or filled. These products must be frozen to extend their consumable life. Specifically excludes tomatoes. Excludes products such as Prepared and Processed Fruit and Fresh and Shelf Stable Unprepared and Unprocessed Fruits. (GPC brick)
50310000	fruits - unprepared/unprocessed (shelf stable)	 (GPC family)
50310100	fruits - unprepared/unprocessed (shelf stable)	 (GPC class)
10000003	fruit - unprepared/unprocessed (shelf stable)	Includes any products that can be described/observed as any variety of fruit or combination of fruits, which may be whole or stoned, pitted, chopped, cored and/or peeled, but has not gone through any further manufacturing processes, such as reformed, cooked or dried, however these products can be coated, in sauce, stuffed or filled. These products have been treated or packaged in such a way as to extend their consumable life. Specifically excludes tomatoes. Excludes products such as Prepared and Processed Fruit and Fresh and Frozen Unprepared and Unprocessed Fruits. (GPC brick)
50100000	fruits/vegetables/nuts/seeds prepared/processed	 (GPC family)
50101800	nuts/seeds - prepared/processed	 (GPC class)
10000235	nuts/seeds - prepared/processed (perishable)	Includes any products that can be described/observed as any variety of fresh nuts and seeds that has gone through further manufacturing processes, such as reformed or cooked, however these products can also be coated, in sauce, stuffed or filled.. These products can be/must be refrigerated to extend their consumable life. Products include nuts and seeds sold on their own or a combination of both. Excludes products such as Shelf Stable Nuts and Seeds, Unprepared and Unprocessed Nuts and Seeds, Fruit and Nuts and/or Seeds Mixes. (GPC brick)
10000236	nuts/seeds - prepared/processed (shelf stable)	Includes any products that can be described/observed as any variety of nuts and seeds that has gone through further manufacturing processes, such as reformed, cooked or dried, however these products can also be coated, in sauce, stuffed or filled. These products have been treated or packaged in such a way as to extend their consumable life. Products include nuts and seeds sold on their own or a combination of both. Excludes products such as Perishable Nuts and Seeds, Unprepared and Unprocessed Nuts and Seeds, Fruit and Nuts and/or Seeds Mixes. (GPC brick)
50101900	fruit/nuts/seeds combination	 (GPC class)
10000604	fruit/nuts/seeds combination	Includes any products that can be described/observed as two or more distinct Fruit, Nut and/or Seed Combination sold together, which exist within the schema belonging to different bricks but to the same class, that is two or more products contained within the same pack which cross bricks within the Fruit and Nuts and/or Seeds Combination class. Includes products such as packets of dried fruit and unshelled nuts sold together. Items that are received free with purchases should be removed from the classification decision-making process. Excludes products such as Dried Fruit and Yogurt variety packs. Variety Packs (GPC brick)
10000207	fruit/nuts/seeds mixes - prepared/processed (shelf stable)	Includes any products that can be described/observed as any variety of fruit mixed either with nuts or seeds or both, that have gone through further manufacturing processes, such as reformed, cooked or dried, however these products can also be coated, in sauce, stuffed or filled. These products have been treated or packaged in such a way as to extend their consumable life. Excludes products such as Fruit, Nuts and Seeds sold separately, Unprepared and Unprocessed Fruit and Nuts and/or Seeds Mixes. (GPC brick)
50102000	fruit - prepared/processed	 (GPC class)
10000204	fruit - prepared/processed (frozen)	Includes any products that can be described/observed as any variety of fruit or combination of fruits, which may be whole or stoned, pitted, chopped, cored and/or peeled, and which have gone through further manufacturing processes, such as reformed, cooked or dried, however these products can also be coated, in sauce, stuffed or filled. These products must be frozen to extend their consumable life. Specifically excludes tomatoes. Excludes products such as Unprepared and Unprocessed Fruit and Prepared and Processed Shelf Stable and Perishable Fruit. (GPC brick)
10000205	fruit - prepared/processed (perishable)	Includes any products that can be described/observed as any variety of fruit or combination of fruits, which may be whole or stoned, pitted, chopped, cored and/or peeled, and which have gone through further manufacturing processes, such as reformed, cooked or dried, however these products can also be coated, in sauce, stuffed or filled. These products can be/must be refrigerated to extend their consumable life. Specifically excludes tomatoes. Excludes products such as Unprepared and Unprocessed Fruit and Prepared and Processed Shelf Stable and Frozen Fruit. (GPC brick)
10000206	fruit - prepared/processed (shelf stable)	Includes any products that can be described/observed as any variety of fruit or combination of fruits, which may be whole or stoned, pitted, chopped, cored and/or peeled, and which have gone through further manufacturing processes, such as reformed, cooked or dried, however these products can also be coated, in sauce, stuffed or filled. These products have been treated or packaged in such a way as to extend their consumable life. Specifically excludes tomatoes. Excludes products such as Unprepared and Unprocessed Fruit and Prepared and Processed Frozen and Perishable Fruit. (GPC brick)
50102100	vegetables - prepared/processed	 (GPC class)
10000270	vegetables - prepared/processed (frozen)	Includes any products that can be described/observed as any variety of vegetables, combination of vegetables or fruit vegetables, which may be whole, chopped, cleaned and trimmed, that have gone through further manufacturing processes, such as reformed, cooked, dried, salted or smoked, however these products can also be coated, in sauce, stuffed or filled. Specifically excludes products that have added ingredients included such as rice, couscous and pasta. These products must be frozen to extend their consumable life. Excludes products such as Vegetables with additional dough or grains, Shelf Stable and Perishable Prepared and Processed Vegetables, all Unprepared and Unprocessed Vegetables, all Fruit, Nuts and Seeds. (GPC brick)
10000271	vegetables - prepared/processed (perishable)	Includes any products that can be described/observed as any variety of fresh vegetables, combination of vegetables or fruit vegetables, which may be whole, chopped, cleaned and trimmed, that have gone through further manufacturing processes, such as reformed, cooked, salted or smoked, however these products can also be coated, in sauce, stuffed or filled. Specifically excludes products that have added ingredients included such as rice, couscous and pasta. These products can be/must be refrigerated to extend their consumable life. Excludes products such as Vegetables with additional dough or grains, Frozen and Shelf Stable Prepared and Processed Vegetables, all Unprepared and Unprocessed Vegetables, all Fruit, Nuts and Seeds. (GPC brick)
